Дата операции;Дата платежа;Номер карты;Статус;Сумма операции;Валюта операции;Сумма платежа;Валюта платежа;Кэшбэк;Категория;MCC;Описание;Бонусы (включая кэшбэк);Округление на инвесткопилку;Сумма операции с округлением
13.10.2021 16:45;13.10.2021;;OK;-250;RUB;-250;RUB;;Другое;;Штрафы ГИБДД;0;0;250
13.10.2021 15:58;13.10.2021;*8125;OK;1700;RUB;1700;RUB;;Переводы;;Дарья Ю.;0;0;1700
13.10.2021 0:02;13.10.2021;;OK;-820;RUB;-820;RUB;;Переводы;;Дарья Ю.;0;0;820
11.10.2021 15:35;11.10.2021;;OK;-5000;RUB;-5000;RUB;;Переводы;;Дмитрий Г.;0;0;5000
11.10.2021 6:46;11.10.2021;;OK;-410;RUB;-410;RUB;;Переводы;;Дарья Ю.;0;0;410
10.10.2021 1:10;10.10.2021;*8125;OK;6893,49;RUB;6893,49;RUB;;Другое;;Дмитрий Г.;0;0;6893,49
08.10.2021 23:25;09.10.2021;*8125;OK;550;RUB;550;RUB;;Переводы;;Дарья Ю.;0;0;550
08.10.2021 17:27;08.10.2021;;OK;-5000;RUB;-5000;RUB;;Переводы;;Дмитрий Г.;0;0;5000
04.10.2021 12:52;04.10.2021;;OK;-1101;RUB;-1101;RUB;;Переводы;;Олег К.;0;0;1101
03.10.2021 21:07;04.10.2021;*8125;OK;2175;RUB;2175;RUB;;Переводы;;Дарья Ю.;0;0;2175
03.10.2021 20:59;03.10.2021;;OK;-5000;RUB;-5000;RUB;;Переводы;;Дмитрий Г.;0;0;5000
03.10.2021 17:07;03.10.2021;*8125;OK;265;RUB;265;RUB;;Переводы;;Дарья Ю.;0;0;265
01.10.2021 22:27;02.10.2021;*8125;OK;400;RUB;400;RUB;;Переводы;;Дарья Ю.;0;0;400
01.10.2021 22:24;02.10.2021;;OK;-700;RUB;-700;RUB;;Переводы;;Дарья Ю.;0;0;700
01.10.2021 14:49;01.10.2021;;OK;-2170;RUB;-2170;RUB;;Переводы;;Дмитрий Г.;0;0;2170
01.10.2021 14:48;01.10.2021;;OK;-3000;RUB;-3000;RUB;;Переводы;;Дмитрий Г.;0;0;3000
30.09.2021 22:51;01.10.2021;*8125;OK;300;RUB;300;RUB;;Переводы;;Дарья Ю.;0;0;300
29.09.2021 12:15;29.09.2021;;OK;-218,93;RUB;-218,93;RUB;;Переводы;;Пополнение брокерского счета;0;0;218,93
29.09.2021 9:41;29.09.2021;;OK;-2170;RUB;-2170;RUB;;Переводы;;Дмитрий Г.;0;0;2170
28.09.2021 12:45;30.09.2021;*8125;OK;-300;RUB;-300;RUB;3;Местный транспорт;4111;Тройка;3;0;300
27.09.2021 23:32;28.09.2021;*8125;OK;16528,22;RUB;16528,22;RUB;;Другое;;Дмитрий Г.;0;0;16528,22
27.09.2021 23:04;27.09.2021;;OK;-74,05;RUB;-74,05;RUB;;Услуги банка;;Плата за обслуживание;0;0;74,05
27.09.2021 21:58;28.09.2021;*8125;OK;470;RUB;470;RUB;;Переводы;;Дарья Ю.;0;0;470
27.09.2021 21:48;28.09.2021;*8125;OK;240;RUB;240;RUB;;Переводы;;Дарья Ю.;0;0;240
25.09.2021 23:07;25.09.2021;;OK;-24,95;RUB;-24,95;RUB;;Услуги банка;;Плата за обслуживание;0;0;24,95
25.09.2021 22:36;25.09.2021;;OK;23;RUB;23;RUB;;Бонусы;;Вознаграждение за операции покупок;0;0;23
24.09.2021 13:33;24.09.2021;;OK;-2170;RUB;-2170;RUB;;Переводы;;Дмитрий Г.;0;0;2170
24.09.2021 13:30;24.09.2021;*8125;OK;-402;RUB;-402;RUB;4;Супермаркеты;5411;Азбука Вкуса;4;0;402
21.09.2021 12:57;21.09.2021;;OK;-3000;RUB;-3000;RUB;;Переводы;;Дмитрий Г.;0;0;3000
21.09.2021 12:44;21.09.2021;*8125;OK;330;RUB;330;RUB;;Переводы;;Дарья Ю.;0;0;330
21.09.2021 12:40;21.09.2021;;OK;-1100;RUB;-1100;RUB;;Переводы;;Дарья Ю.;0;0;1100
21.09.2021 12:31;21.09.2021;;OK;-1100;RUB;-1100;RUB;;Переводы;;Дарья Ю.;0;0;1100
16.09.2021 19:04;16.09.2021;;OK;-3000;RUB;-3000;RUB;;Переводы;;Дмитрий Г.;0;0;3000
15.09.2021 9:56;15.09.2021;;OK;-100;RUB;-100;RUB;;Переводы;;Олег К.;0;0;100
14.09.2021 20:40;14.09.2021;;OK;-3000;RUB;-3000;RUB;;Переводы;;Дмитрий Г.;0;0;3000
13.09.2021 21:40;14.09.2021;;OK;-3000;RUB;-3000;RUB;;Переводы;;Дмитрий Г.;0;0;3000
13.09.2021 20:32;14.09.2021;;OK;-250;RUB;-250;RUB;;Другое;;Штрафы ГИБДД;0;0;250
10.09.2021 20:14;10.09.2021;;OK;-3000;RUB;-3000;RUB;;Переводы;;Дмитрий Г.;0;0;3000
10.09.2021 13:37;10.09.2021;*8125;OK;-370;RUB;-370;RUB;3;Супермаркеты;5411;ВкусВилл;3;0;370
09.09.2021 19:10;09.09.2021;*8125;OK;300;RUB;300;RUB;;Финансы;6012;Avito;0;0;300
07.09.2021 20:00;07.09.2021;*8125;OK;1500;RUB;1500;RUB;;Переводы;;Дарья Ю.;0;0;1500
07.09.2021 14:35;07.09.2021;;OK;-3000;RUB;-3000;RUB;;Переводы;;Дмитрий Г.;0;0;3000
07.09.2021 14:35;07.09.2021;*8125;OK;-268,14;RUB;-268,14;RUB;2;Фастфуд;5814;Ля Фантази;2;0;268,14
05.09.2021 8:24;05.09.2021;*8125;OK;470;RUB;470;RUB;;Переводы;;Антон Д.;0;0;470
04.09.2021 15:06;04.09.2021;*8125;OK;19500;RUB;19500;RUB;;Переводы;;Дарья Ю.;0;0;19500
01.09.2021 22:55;02.09.2021;;OK;-2000;RUB;-2000;RUB;;Переводы;;Дарья Ю.;0;0;2000
01.09.2021 22:53;02.09.2021;;OK;-37000;RUB;-37000;RUB;;Переводы;;Дарья Ю.;0;0;37000
01.09.2021 22:52;02.09.2021;*8125;OK;14232;RUB;14232;RUB;;Другое;;Дмитрий Г.;0;0;14232
31.08.2021 14:26;31.08.2021;;OK;-31400;RUB;-31400;RUB;;Переводы;;Дмитрий Г.;0;0;31400
31.08.2021 13:48;31.08.2021;;OK;-563;RUB;-563;RUB;;Переводы;;Дмитрий Г.;0;0;563
30.08.2021 11:09;30.08.2021;*8125;OK;700;RUB;700;RUB;;Переводы;;Дарья Ю.;0;0;700
30.08.2021 10:42;30.08.2021;;OK;-300;RUB;-300;RUB;;Переводы;;Дмитрий З.;0;0;300
30.08.2021 10:17;30.08.2021;*8125;OK;-10000;RUB;-10000;RUB;;Переводы;6012;Перевод на карту;0;0;10000
29.08.2021 17:59;29.08.2021;*8125;OK;600;RUB;600;RUB;;Переводы;;Дарья Ю.;0;0;600
28.08.2021 0:38;28.08.2021;*8125;OK;1650;RUB;1650;RUB;;Переводы;;Дарья Ю.;0;0;1650
27.08.2021 23:55;28.08.2021;*8125;OK;54365,55;RUB;54365,55;RUB;;Другое;;Дмитрий Г.;0;0;54365,55
27.08.2021 23:43;28.08.2021;;OK;-250;RUB;-250;RUB;;Другое;;Штрафы ГИБДД;0;0;250
27.08.2021 23:43;28.08.2021;*8125;OK;6500;RUB;6500;RUB;;Переводы;;Дарья Ю.;0;0;6500
26.08.2021 22:21;27.08.2021;*8125;OK;-240;RUB;-240;RUB;2;Платные дороги;4784;Автодор - Платные Дороги;2;0;240
26.08.2021 19:55;26.08.2021;*8125;OK;-10000;RUB;-10000;RUB;;Переводы;6012;Перевод на карту;0;0;10000
26.08.2021 19:42;27.08.2021;*8125;OK;-1298,5;RUB;-1298,5;RUB;12;Топливо;5541;Роснефть;12;0;1298,5
26.08.2021 14:43;26.08.2021;*8125;OK;856;RUB;856;RUB;;Переводы;;Дарья Ю.;0;0;856
26.08.2021 13:18;26.08.2021;*8125;OK;1470;RUB;1470;RUB;;Переводы;;Дарья Ю.;0;0;1470
25.08.2021 23:12;25.08.2021;;OK;-99;RUB;-99;RUB;;Услуги банка;;Плата за обслуживание;0;0;99
25.08.2021 22:22;25.08.2021;;OK;15;RUB;15;RUB;;Бонусы;;Вознаграждение за операции покупок;0;0;15
25.08.2021 14:28;25.08.2021;*8125;OK;500;RUB;500;RUB;;Переводы;;Дарья Ю.;0;0;500
25.08.2021 13:21;25.08.2021;*8125;OK;427;RUB;427;RUB;;Переводы;;Дарья Ю.;0;0;427
24.08.2021 20:59;24.08.2021;*8125;OK;300;RUB;300;RUB;;Переводы;;Дарья Ю.;0;0;300
24.08.2021 17:18;24.08.2021;*8125;OK;-10000;RUB;-10000;RUB;;Переводы;6012;Перевод на карту;0;0;10000
24.08.2021 13:38;24.08.2021;*8125;OK;600;RUB;600;RUB;;Переводы;;Дарья Ю.;0;0;600
23.08.2021 17:02;23.08.2021;;OK;-250;RUB;-250;RUB;;Другое;;Штрафы ГИБДД;0;0;250
23.08.2021 13:43;23.08.2021;*8125;OK;500;RUB;500;RUB;;Переводы;;Дарья Ю.;0;0;500
22.08.2021 22:16;23.08.2021;*8125;OK;1000;RUB;1000;RUB;;Переводы;;Дарья Ю.;0;0;1000
21.08.2021 22:44;22.08.2021;*8125;OK;1150;RUB;1150;RUB;;Переводы;;Дарья Ю.;0;0;1150
21.08.2021 18:37;21.08.2021;;OK;-264;RUB;-264;RUB;;Переводы;;Дмитрий Г.;0;0;264
21.08.2021 13:28;21.08.2021;*8125;OK;760;RUB;760;RUB;;Переводы;;Дарья Ю.;0;0;760
20.08.2021 23:39;21.08.2021;*8125;OK;1128;RUB;1128;RUB;;Переводы;;Дарья Ю.;0;0;1128
20.08.2021 21:48;21.08.2021;;OK;-2250;RUB;-2250;RUB;;Переводы;;Ульяна К.;0;0;2250
20.08.2021 21:47;21.08.2021;*8125;OK;1320;RUB;1320;RUB;;Переводы;;Дарья Ю.;0;0;1320
20.08.2021 17:59;20.08.2021;*8125;FAILED;-264;RUB;-264;RUB;;;;Перевод на карту;0;0;264
20.08.2021 13:05;20.08.2021;*8125;OK;1600;RUB;1600;RUB;;Переводы;;Дарья Ю.;0;0;1600
20.08.2021 13:04;20.08.2021;*8125;OK;555;RUB;555;RUB;;Переводы;;Дарья Ю.;0;0;555
20.08.2021 12:21;20.08.2021;*8125;OK;13885,24;RUB;13885,24;RUB;;Другое;;Дмитрий Г.;0;0;13885,24
19.08.2021 22:57;20.08.2021;*8125;OK;2200;RUB;2200;RUB;;Переводы;;Дарья Ю.;0;0;2200
19.08.2021 22:52;20.08.2021;*8125;OK;-1000;RUB;-1000;RUB;;Переводы;6012;Перевод на карту;0;0;1000
15.08.2021 13:58;15.08.2021;*8125;OK;1925;RUB;1925;RUB;;Переводы;;Дарья Ю.;0;0;1925
15.08.2021 13:42;15.08.2021;;OK;-3000;RUB;-3000;RUB;;Переводы;;Дмитрий Г.;0;0;3000
15.08.2021 12:58;15.08.2021;;OK;-3000;RUB;-3000;RUB;;Переводы;;Дмитрий Г.;0;0;3000
15.08.2021 12:18;15.08.2021;*8125;OK;3000;RUB;3000;RUB;;Переводы;;Дарья Ю.;0;0;3000
14.08.2021 20:07;14.08.2021;;OK;-3000;RUB;-3000;RUB;;Переводы;;Дмитрий Г.;0;0;3000
14.08.2021 20:05;14.08.2021;*8125;OK;-270;RUB;-270;RUB;2;Платные дороги;4784;Автодор - Платные Дороги;2;0;270
14.08.2021 9:43;14.08.2021;;OK;-3000;RUB;-3000;RUB;;Переводы;;Дмитрий Г.;0;0;3000
11.08.2021 23:56;12.08.2021;*8125;OK;2400;RUB;2400;RUB;;Переводы;;Дарья Ю.;0;0;2400
11.08.2021 23:55;12.08.2021;;OK;-3000;RUB;-3000;RUB;;Переводы;;Дмитрий Г.;0;0;3000
11.08.2021 21:42;12.08.2021;;OK;-1000;RUB;-1000;RUB;;Переводы;;Дарья Ю.;0;0;1000
08.08.2021 20:53;08.08.2021;;OK;-3000;RUB;-3000;RUB;;Переводы;;Дмитрий Г.;0;0;3000
08.08.2021 14:19;08.08.2021;*8125;OK;-198,96;RUB;-198,96;RUB;1;Супермаркеты;5411;Магнит;1;0;198,96
08.08.2021 13:53;08.08.2021;*8125;OK;700;RUB;700;RUB;;Переводы;;Дарья Ю.;0;0;700
07.08.2021 18:01;07.08.2021;*8125;OK;650;RUB;650;RUB;;Переводы;;Дарья Ю.;0;0;650
06.08.2021 14:43;06.08.2021;;OK;-3000;RUB;-3000;RUB;;Переводы;;Дмитрий Г.;0;0;3000
05.08.2021 15:26;05.08.2021;*8125;OK;10912,3;RUB;10912,3;RUB;;Пополнения;;Дмитрий Г.;0;0;10912,3
03.08.2021 18:24;03.08.2021;;OK;-3000;RUB;-3000;RUB;;Переводы;;Дмитрий Г.;0;0;3000
02.08.2021 21:16;03.08.2021;;OK;-3000;RUB;-3000;RUB;;Переводы;;Дмитрий Г.;0;0;3000
01.08.2021 21:34;02.08.2021;*8125;OK;200;RUB;200;RUB;;Переводы;;Дарья Ю.;0;0;200
01.08.2021 14:35;01.08.2021;*8125;OK;760;RUB;760;RUB;;Переводы;;Дарья Ю.;0;0;760
01.08.2021 14:29;01.08.2021;;OK;-5000;RUB;-5000;RUB;;Переводы;;Дмитрий Г.;0;0;5000
01.08.2021 1:11;01.08.2021;;OK;-500;RUB;-500;RUB;;Переводы;;Дарья Ю.;0;0;500
30.07.2021 21:44;02.08.2021;;OK;-2000;RUB;-2000;RUB;;Другое;;Штрафы ГИБДД;0;0;2000
30.07.2021 10:39;30.07.2021;;OK;-5000;RUB;-5000;RUB;;Другое;;Штрафы ГИБДД;0;0;5000
28.07.2021 20:22;28.07.2021;*8125;FAILED;-3684,46;RUB;-3684,46;RUB;;;;Перевод на карту;0;0;3684,46
28.07.2021 20:16;28.07.2021;*8125;OK;19000;RUB;19000;RUB;;Пополнения;;Дмитрий Г.;0;0;19000
27.07.2021 15:58;29.07.2021;*8125;OK;-1249,75;RUB;-1249,75;RUB;12;Топливо;5541;Etk;12;0;1249,75
25.07.2021 22:55;25.07.2021;;OK;-99;RUB;-99;RUB;;Услуги банка;;Плата за обслуживание;0;0;99
25.07.2021 22:11;25.07.2021;;OK;173;RUB;173;RUB;;Бонусы;;Вознаграждение за операции покупок;0;0;173
25.07.2021 22:08;25.07.2021;;OK;54,6;RUB;54,6;RUB;;Бонусы;;Вознаграждение за операции покупок;0;0;54,6
25.07.2021 21:48;25.07.2021;;OK;70,66;RUB;70,66;RUB;;Бонусы;;Проценты на остаток;0;0;70,66
24.07.2021 14:42;24.07.2021;*8125;OK;260;RUB;260;RUB;;Переводы;;Дарья Ю.;0;0;260
24.07.2021 14:30;24.07.2021;*8125;OK;-522,79;RUB;-522,79;RUB;5;Супермаркеты;5411;Лента;5;0;522,79
24.07.2021 10:58;24.07.2021;*8125;OK;800;RUB;800;RUB;;Переводы;;Дарья Ю.;0;0;800
24.07.2021 10:39;24.07.2021;*8125;OK;-10000;RUB;-10000;RUB;;Переводы;6012;Перевод на карту;0;0;10000
23.07.2021 19:33;23.07.2021;*8125;OK;-1000;RUB;-1000;RUB;;Переводы;6012;Перевод на карту;0;0;1000
23.07.2021 19:33;23.07.2021;*8125;FAILED;-1000;RUB;-1000;RUB;;;;Перевод на карту;0;0;1000
23.07.2021 19:33;23.07.2021;*8125;FAILED;-1000;RUB;-1000;RUB;;;;Перевод на карту;0;0;1000
23.07.2021 19:33;23.07.2021;*8125;OK;-1000;RUB;-1000;RUB;;Переводы;6012;Перевод на карту;0;0;1000
22.07.2021 14:22;22.07.2021;*8125;OK;-1000;RUB;-1000;RUB;;Переводы;6012;Перевод на карту;0;0;1000
20.07.2021 21:33;21.07.2021;*8125;OK;-1000;RUB;-1000;RUB;;Переводы;6012;Перевод на карту;0;0;1000
20.07.2021 20:54;20.07.2021;*8125;OK;-1000;RUB;-1000;RUB;;Переводы;6012;Перевод на карту;0;0;1000
19.07.2021 10:54;19.07.2021;*8125;OK;-1000;RUB;-1000;RUB;;Переводы;6012;Перевод на карту;0;0;1000
19.07.2021 8:28;21.07.2021;*8125;OK;-10;RUB;-10;RUB;;Транспорт;4111;Тройка;0;0;10
18.07.2021 19:44;18.07.2021;*8125;OK;340;RUB;340;RUB;;Переводы;;Дарья Ю.;0;0;340
18.07.2021 19:41;18.07.2021;*8125;OK;-1000;RUB;-1000;RUB;;Переводы;6012;Перевод на карту;0;0;1000
17.07.2021 15:20;19.07.2021;*8125;OK;-1249,75;RUB;-1249,75;RUB;12;Топливо;5541;Etk;12;0;1249,75
17.07.2021 11:58;17.07.2021;*8125;OK;-1000;RUB;-1000;RUB;;Переводы;6012;Перевод на карту;0;0;1000
15.07.2021 21:56;16.07.2021;*8125;OK;625;RUB;625;RUB;;Переводы;;Дарья Ю.;0;0;625
15.07.2021 21:56;16.07.2021;*8125;OK;-1000;RUB;-1000;RUB;;Переводы;6012;Перевод на карту;0;0;1000
14.07.2021 17:35;14.07.2021;*8125;OK;-1000;RUB;-1000;RUB;;Переводы;6012;Перевод на карту;0;0;1000
14.07.2021 17:18;15.07.2021;*8125;OK;-1092;RUB;-1092;RUB;54;Различные товары;5399;Ozon.ru;54,6;0;1092
14.07.2021 17:15;14.07.2021;*8125;OK;22784,24;RUB;22784,24;RUB;;Пополнения;;Дмитрий Г.;0;0;22784,24
12.07.2021 9:25;12.07.2021;;OK;-54,72;USD;-4175,14;RUB;;Переводы;;Пополнение брокерского счета;0;0;4175,14
11.07.2021 22:54;12.07.2021;*8125;OK;500;RUB;500;RUB;;Переводы;;Дарья Ю.;0;0;500
11.07.2021 19:42;11.07.2021;*8125;OK;500;RUB;500;RUB;;Переводы;;Дарья Ю.;0;0;500
09.07.2021 21:40;10.07.2021;*8125;OK;550;RUB;550;RUB;;Переводы;;Дарья Ю.;0;0;550
09.07.2021 20:51;09.07.2021;*8125;OK;395;RUB;395;RUB;;Переводы;;Дарья Ю.;0;0;395
07.07.2021 17:59;07.07.2021;;OK;-74,97;RUB;-74,97;RUB;;Переводы;;Пополнение брокерского счета;0;0;74,97
07.07.2021 17:57;07.07.2021;;OK;-599,62;RUB;-599,62;RUB;;Переводы;;Пополнение брокерского счета;0;0;599,62
07.07.2021 17:55;07.07.2021;*8125;OK;5000;RUB;5000;RUB;;Пополнения;;Дмитрий Г.;0;0;5000
06.07.2021 21:33;07.07.2021;*8125;OK;200;RUB;200;RUB;;Переводы;;Дарья Ю.;0;0;200
05.07.2021 14:14;05.07.2021;;OK;-32000;RUB;-32000;RUB;;Переводы;;Дмитрий Г.;0;0;32000
04.07.2021 19:20;04.07.2021;*8125;OK;700;RUB;700;RUB;;Переводы;;Дарья Ю.;0;0;700
04.07.2021 0:36;05.07.2021;*8125;OK;-134,75;EUR;-12019,7;RUB;120;Отели;7011;Airbnb;120;0;12019,7
02.07.2021 20:02;02.07.2021;*8125;OK;750;RUB;750;RUB;;Переводы;;Дарья Ю.;0;0;750
02.07.2021 19:21;02.07.2021;;OK;-2000;RUB;-2000;RUB;;Переводы;;Дмитрий Г.;0;0;2000
02.07.2021 1:15;02.07.2021;*8125;OK;-40,61;EUR;-3616,32;RUB;36;Отели;7011;Airbnb;36;0;3616,32
29.06.2021 18:23;29.06.2021;;OK;-20000;RUB;-20000;RUB;;Переводы;;Дмитрий Г.;0;0;20000
29.06.2021 14:27;29.06.2021;*8125;OK;12000;RUB;12000;RUB;;Переводы;;Дарья Ю.;0;0;12000
28.06.2021 20:49;28.06.2021;*8125;OK;370;RUB;370;RUB;;Переводы;;Дарья Ю.;0;0;370
27.06.2021 1:14;27.06.2021;*8125;OK;840;RUB;840;RUB;;Переводы;;Дарья Ю.;0;0;840
26.06.2021 14:13;26.06.2021;*8125;OK;700;RUB;700;RUB;;Переводы;;Дарья Ю.;0;0;700
26.06.2021 11:03;26.06.2021;*8125;OK;850;RUB;850;RUB;;Переводы;;Дарья Ю.;0;0;850
25.06.2021 23:30;25.06.2021;;OK;-99;RUB;-99;RUB;;Услуги банка;;Плата за обслуживание;0;0;99
25.06.2021 22:55;26.06.2021;*8125;OK;830;RUB;830;RUB;;Переводы;;Дарья Ю.;0;0;830
25.06.2021 21:11;26.06.2021;*8125;OK;2000;RUB;2000;RUB;;Пополнения;;Дмитрий Г.;0;0;2000
24.06.2021 18:38;24.06.2021;*8125;OK;1200;RUB;1200;RUB;;Переводы;;Дарья Ю.;0;0;1200
22.06.2021 23:53;23.06.2021;;OK;-11268,82;RUB;-11268,82;RUB;;Переводы;;Дмитрий Г.;0;0;11268,82
21.06.2021 0:05;21.06.2021;*8125;OK;1215;RUB;1215;RUB;;Переводы;;Дарья Ю.;0;0;1215
20.06.2021 18:12;20.06.2021;*8125;OK;700;RUB;700;RUB;;Переводы;;Дарья Ю.;0;0;700
17.06.2021 22:17;18.06.2021;*8125;OK;750;RUB;750;RUB;;Переводы;;Дарья Ю.;0;0;750
16.06.2021 22:04;17.06.2021;*8125;OK;1000;RUB;1000;RUB;;Переводы;;Дарья Ю.;0;0;1000
13.06.2021 12:24;13.06.2021;*8125;OK;560;RUB;560;RUB;;Переводы;;Дарья Ю.;0;0;560
12.06.2021 21:01;13.06.2021;*8125;OK;1250;RUB;1250;RUB;;Переводы;;Дарья Ю.;0;0;1250
11.06.2021 20:34;11.06.2021;*8125;OK;35000;RUB;35000;RUB;;Пополнения;;Дмитрий Г.;0;0;35000
11.06.2021 20:32;11.06.2021;*8125;OK;370;RUB;370;RUB;;Переводы;;Дарья Ю.;0;0;370
08.06.2021 15:27;08.06.2021;;OK;-25;RUB;-25;RUB;;Переводы;;Пополнение счета Тинькофф Брокер;0;0;25
07.06.2021 20:07;07.06.2021;*8125;OK;250;RUB;250;RUB;;Переводы;;Дарья Ю.;0;0;250
05.06.2021 22:04;06.06.2021;*8125;OK;1350;RUB;1350;RUB;;Переводы;;Дарья Ю.;0;0;1350
05.06.2021 19:14;05.06.2021;*8125;OK;400;RUB;400;RUB;;Переводы;;Дарья Ю.;0;0;400
02.06.2021 22:48;03.06.2021;*8125;OK;400;RUB;400;RUB;;Переводы;;Дарья Ю.;0;0;400
02.06.2021 22:35;03.06.2021;*8125;OK;400;RUB;400;RUB;;Переводы;;Дарья Ю.;0;0;400
02.06.2021 14:35;02.06.2021;;OK;-79,04;USD;-5868,72;RUB;;Переводы;;Пополнение счета Тинькофф Брокер;0;0;5868,72
01.06.2021 10:12;01.06.2021;*8125;OK;15000;RUB;15000;RUB;;Переводы;;Дарья Ю.;0;0;15000
31.05.2021 13:46;31.05.2021;;OK;-172,2;RUB;-172,2;RUB;;Переводы;;Пополнение счета Тинькофф Брокер;0;0;172,2
31.05.2021 13:46;31.05.2021;*8125;OK;172,2;RUB;172,2;RUB;;Бонусы;;Бонус по акции;0;0;172,2
31.05.2021 13:44;31.05.2021;;OK;-245,7;RUB;-245,7;RUB;;Переводы;;Пополнение счета Тинькофф Брокер;0;0;245,7
31.05.2021 13:44;31.05.2021;*8125;OK;245,7;RUB;245,7;RUB;;Бонусы;;Бонус по акции;0;0;245,7
31.05.2021 13:42;31.05.2021;;OK;-454,5;RUB;-454,5;RUB;;Переводы;;Пополнение счета Тинькофф Брокер;0;0;454,5
31.05.2021 13:42;31.05.2021;*8125;OK;454,5;RUB;454,5;RUB;;Бонусы;;Бонус по акции;0;0;454,5
31.05.2021 13:41;31.05.2021;;OK;-703;RUB;-703;RUB;;Переводы;;Пополнение счета Тинькофф Брокер;0;0;703
31.05.2021 13:41;31.05.2021;*8125;OK;703;RUB;703;RUB;;Бонусы;;Бонус по акции;0;0;703
31.05.2021 13:29;31.05.2021;;OK;-2;RUB;-2;RUB;;Переводы;;Пополнение счета Тинькофф Брокер;0;0;2
31.05.2021 13:26;31.05.2021;;OK;-6;RUB;-6;RUB;;Переводы;;Пополнение счета Тинькофф Брокер;0;0;6
31.05.2021 13:05;31.05.2021;;OK;-2934,8;RUB;-2934,8;RUB;;Переводы;;Пополнение счета Тинькофф Брокер;0;0;2934,8
31.05.2021 12:51;31.05.2021;;OK;-100;RUB;-100;RUB;;Переводы;;Пополнение счета Тинькофф Брокер;0;0;100
31.05.2021 12:49;31.05.2021;;OK;-1380;RUB;-1380;RUB;;Переводы;;Пополнение счета Тинькофф Брокер;0;0;1380
